Laureate_Id_x,Firstname,Lastname,Gender,Birth_Date,Birth_Country,Birth_City,Birth_Country_Code,Death_Date,Death_Country,Death_City,Death_Country_Code,Organization_Name,Organization_City,Organization_Country,Year,Laureate_Id_y,Category,Prize_Share,Motivation
770,Roderick,MacKinnon,male,19/02/1956,USA,Burlington MA,US,0000-00-00,,,,Rockefeller University,New York NY,USA,2003,770,chemistry,2,"""for structural and mechanistic studies of ion channels"""
769,Peter,Agre,male,30/01/1949,USA,Northfield MN,US,0000-00-00,,,,Johns Hopkins University School of Medicine,Baltimore MD,USA,2003,769,chemistry,2,"""for the discovery of water channels"""
768,Anthony J.,Leggett,male,26/03/1938,United Kingdom,London,GB,0000-00-00,,,,University of Illinois,Urbana IL,USA,2003,768,physics,3,"""for pioneering contributions to the theory of superconductors and superfluids"""
767,Vitaly L.,Ginzburg,male,04/10/1916,Russia,Moscow,RU,08/11/2009,,,,P.N. Lebedev Physical Institute,Moscow,Russia,2003,767,physics,3,"""for pioneering contributions to the theory of superconductors and superfluids"""
765,Sir Peter,Mansfield,male,09/10/1933,United Kingdom,London,GB,08/02/2017,,,,University of Nottingham School of Physics and Astronomy,Nottingham,United Kingdom,2003,765,medicine,2,"""for their discoveries concerning magnetic resonance imaging"""
764,Paul C.,Lauterbur,male,06/05/1929,USA,Sidney OH,US,27/03/2007,USA,Urbana IL,US,University of Illinois,Urbana IL,USA,2003,764,medicine,2,"""for their discoveries concerning magnetic resonance imaging"""
763,J. M.,Coetzee,male,09/02/1940,South Africa,Cape Town,ZA,0000-00-00,,,,,,,2003,763,literature,1,"""who in innumerable guises portrays the surprising involvement of the outsider"""
766,Alexei,Abrikosov,male,25/06/1928,USSR (now Russia),Moscow,RU,29/03/2017,,,,Argonne National Laboratory,Argonne IL,USA,2003,766,physics,3,"""for pioneering contributions to the theory of superconductors and superfluids"""
787,Edward C.,Prescott,male,26/12/1940,USA,Glens Falls NY,US,06/11/2022,USA,Paradise Valley AZ,US,Arizona State University,Tempe AZ,USA,2004,787,economics,2,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles"""
781,Irwin,Rose,male,16/07/1926,USA,Brooklyn NY,US,03/06/2015,USA,Deerfield MA,US,University of California,Irvine CA,USA,2004,781,chemistry,3,"""for the discovery of ubiquitin-mediated protein degradation"""
786,Finn E.,Kydland,male,01/12/1943,Norway,Gjesdal,NO,0000-00-00,,,,Carnegie Mellon University,Pittsburgh PA,USA,2004,786,economics,2,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles"""
783,Wangari,Maathai,female,01/04/1940,Kenya,Nyeri,KE,25/09/2011,Kenya,Nairobi,KE,,,,2004,783,peace,1,"""for her contribution to sustainable development democracy and peace"""
782,Elfriede,Jelinek,female,20/10/1946,Austria,Mürzzuschlag,AT,0000-00-00,,,,,,,2004,782,literature,1,"""for her musical flow of voices and counter-voices in novels and plays that with extraordinary linguistic zeal reveal the absurdity of society's clich&eacute;s and their subjugating power"""
780,Avram,Hershko,male,31/12/1937,Hungary,Karcag,HU,0000-00-00,,,,Technion - Israel Institute of Technology,Haifa,Israel,2004,780,chemistry,3,"""for the discovery of ubiquitin-mediated protein degradation"""
776,David J.,Gross,male,19/02/1941,USA,Washington D.C.,US,0000-00-00,,,,University of California Kavli Institute for Theoretical Physics,Santa Barbara CA,USA,2004,776,physics,3,"""for the discovery of asymptotic freedom in the theory of the strong interaction"""
778,Frank,Wilczek,male,15/05/1951,USA,New York NY,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,2004,778,physics,3,"""for the discovery of asymptotic freedom in the theory of the strong interaction"""
777,H. David,Politzer,male,31/08/1949,USA,New York NY,US,0000-00-00,,,,California Institute of Technology (Caltech),Pasadena CA,USA,2004,777,physics,3,"""for the discovery of asymptotic freedom in the theory of the strong interaction"""
775,Linda B.,Buck,female,29/01/1947,USA,Seattle WA,US,0000-00-00,,,,Fred Hutchinson Cancer Research Center,Seattle WA,USA,2004,775,medicine,2,"""for their discoveries of odorant receptors and the organization of the olfactory system"""
774,Richard,Axel,male,02/07/1946,USA,New York NY,US,0000-00-00,,,,Columbia University,New York NY,USA,2004,774,medicine,2,"""for their discoveries of odorant receptors and the organization of the olfactory system"""
779,Aaron,Ciechanover,male,01/10/1947,British Protectorate of Palestine (now Israel),Haifa,IL,0000-00-00,,,,Technion - Israel Institute of Technology,Haifa,Israel,2004,779,chemistry,3,"""for the discovery of ubiquitin-mediated protein degradation"""
801,Harold,Pinter,male,10/10/1930,United Kingdom,London,GB,24/12/2008,United Kingdom,London,GB,,,,2005,801,literature,1,"""who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms"""
800,Thomas C.,Schelling,male,14/04/1921,USA,Oakland CA,US,13/12/2016,USA,Bethesda MD,US,University of Maryland Department of Economics and School of Public Policy,College Park MD,USA,2005,800,economics,2,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis"""
798,Mohamed,ElBaradei,male,17/06/1942,Egypt,Cairo,EG,0000-00-00,,,,,,,2005,798,peace,2,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way"""
797,International Atomic Energy Agency,,org,1957-00-00,,,,0000-00-00,,,,,,,2005,797,peace,2,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way"""
796,Richard R.,Schrock,male,04/01/1945,USA,Berne IN,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,2005,796,chemistry,3,"""for the development of the metathesis method in organic synthesis"""
795,Robert H.,Grubbs,male,27/02/1942,USA,Possum Trot KY,US,19/12/2021,USA,Duarte CA,US,California Institute of Technology (Caltech),Pasadena CA,USA,2005,795,chemistry,3,"""for the development of the metathesis method in organic synthesis"""
799,Robert J.,Aumann,male,08/06/1930,Germany,Frankfurt-on-the-Main,DE,0000-00-00,,,,University of Jerusalem Center for RationalityHebrew,Jerusalem,Israel,2005,799,economics,2,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis"""
793,Theodor W.,Hänsch,male,30/10/1941,Germany,Heidelberg,DE,0000-00-00,,,,Max-Planck-Institut für Quantenoptik,Garching,Germany,2005,793,physics,4,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique"""
792,John L.,Hall,male,21/08/1934,USA,Denver CO,US,0000-00-00,,,,University of Colorado JILA,Boulder CO,USA,2005,792,physics,4,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique"""
791,Roy J.,Glauber,male,01/09/1925,USA,New York NY,US,26/12/2018,USA,Newton MA,US,Harvard University,Cambridge MA,USA,2005,791,physics,2,"""for his contribution to the quantum theory of optical coherence"""
790,J. Robin,Warren,male,11/06/1937,Australia,Adelaide,AU,0000-00-00,,,,,,,2005,790,medicine,2,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease"""
789,Barry J.,Marshall,male,30/09/1951,Australia,Kalgoorlie,AU,0000-00-00,,,,NHMRC Helicobacter pylori Research Laboratory QEII Medical Centre,Nedlands,Australia,2005,789,medicine,2,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease"""
794,Yves,Chauvin,male,10/10/1930,Belgium,Menin,BE,27/01/2015,France,Tours,FR,Institut Français du Pétrole,Rueil-Malmaison,France,2005,794,chemistry,3,"""for the development of the metathesis method in organic synthesis"""
810,Grameen Bank,,org,1976-00-00,,,,0000-00-00,,,,,,,2006,810,peace,2,"""for their efforts to create economic and social development from below"""
809,Muhammad,Yunus,male,28/06/1940,British India (now Bangladesh),Chittagong,BD,0000-00-00,,,,,,,2006,809,peace,2,"""for their efforts to create economic and social development from below"""
808,Orhan,Pamuk,male,07/06/1952,Turkey,Istanbul,TR,0000-00-00,,,,,,,2006,808,literature,1,"""who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures"""
807,Edmund S.,Phelps,male,26/07/1933,USA,Evanston IL,US,0000-00-00,,,,Columbia University,New York NY,USA,2006,807,economics,1,"""for his analysis of intertemporal tradeoffs in macroeconomic policy"""
806,Roger D.,Kornberg,male,24/04/1947,USA,St. Louis MO,US,0000-00-00,,,,Stanford University,Stanford CA,USA,2006,806,chemistry,1,"""for his studies of the molecular basis of eukaryotic transcription"""
805,George F.,Smoot,male,20/02/1945,USA,Yukon FL,US,0000-00-00,,,,University of California,Berkeley CA,USA,2006,805,physics,2,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation"""
803,Craig C.,Mello,male,18/10/1960,USA,New Haven CT,US,0000-00-00,,,,University of Massachusetts Medical School,Worcester MA,USA,2006,803,medicine,2,"""for their discovery of RNA interference - gene silencing by double-stranded RNA"""
802,Andrew Z.,Fire,male,27/04/1959,USA,Stanford CA,US,0000-00-00,,,,Stanford University School of Medicine,Stanford CA,USA,2006,802,medicine,2,"""for their discovery of RNA interference - gene silencing by double-stranded RNA"""
804,John C.,Mather,male,07/08/1946,USA,Roanoke VA,US,0000-00-00,,,,NASA Goddard Space Flight Center,Greenbelt MD,USA,2006,804,physics,2,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation"""
822,Roger B.,Myerson,male,29/03/1951,USA,Boston MA,US,0000-00-00,,,,University of Chicago,Chicago IL,USA,2007,822,economics,3,"""for having laid the foundations of mechanism design theory"""
821,Eric S.,Maskin,male,12/12/1950,USA,New York NY,US,0000-00-00,,,,Institute for Advanced Study,Princeton NJ,USA,2007,821,economics,3,"""for having laid the foundations of mechanism design theory"""
820,Leonid,Hurwicz,male,21/08/1917,Russia,Moscow,RU,24/06/2008,USA,Minneapolis MN,US,University of Minnesota,Minneapolis MN,USA,2007,820,economics,3,"""for having laid the foundations of mechanism design theory"""
819,Al,Gore,male,31/03/1948,USA,Washington D.C.,US,0000-00-00,,,,,,,2007,819,peace,2,"""for their efforts to build up and disseminate greater knowledge about man-made climate change and to lay the foundations for the measures that are needed to counteract such change"""
818,Intergovernmental Panel on Climate Change,,org,1988-00-00,,,,0000-00-00,,,,,,,2007,818,peace,2,"""for their efforts to build up and disseminate greater knowledge about man-made climate change and to lay the foundations for the measures that are needed to counteract such change"""
816,Gerhard,Ertl,male,10/10/1936,Germany,Bad Cannstatt,DE,0000-00-00,,,,Fritz-Haber-Institut der Max-Planck-Gesellschaft,Berlin,Germany,2007,816,chemistry,1,"""for his studies of chemical processes on solid surfaces"""
817,Doris,Lessing,female,22/10/1919,Persia (now Iran),Kermanshah,IR,17/11/2013,United Kingdom,London,GB,,,,2007,817,literature,1,"""that epicist of the female experience who with scepticism fire and visionary power has subjected a divided civilisation to scrutiny"""
814,Albert,Fert,male,07/03/1938,France,Carcassonne,FR,0000-00-00,,,,Universit&eacute; Paris-Sud,Orsay,France,2007,814,physics,2,"""for the discovery of Giant Magnetoresistance"""
813,Oliver,Smithies,male,23/06/1925,United Kingdom,Halifax,GB,10/01/2017,USA,Chapel Hill NC,US,University of North Carolina,Chapel Hill NC,USA,2007,813,medicine,3,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells"""
812,Sir Martin J.,Evans,male,01/01/1941,United Kingdom,Stroud,GB,0000-00-00,,,,Cardiff University,Cardiff,United Kingdom,2007,812,medicine,3,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells"""
811,Mario R.,Capecchi,male,06/10/1937,Italy,Verona,IT,0000-00-00,,,,University of Utah,Salt Lake City UT,USA,2007,811,medicine,3,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells"""
815,Peter,Grünberg,male,18/05/1939,Czechoslovakia (now Czech Republic),Plzen,CZ,09/04/2018,Germany,Jülich,DE,Forschungszentrum J&uuml;lich,Jülich,Germany,2007,815,physics,2,"""for the discovery of Giant Magnetoresistance"""
833,Martti,Ahtisaari,male,23/06/1937,Finland,Viipuri (now Vyborg),FI,0000-00-00,,,,,,,2008,833,peace,1,"""for his important efforts on several continents and over more than three decades to resolve international conflicts"""
832,Jean-Marie Gustave,Le Clézio,male,13/04/1940,France,Nice,FR,0000-00-00,,,,,,,2008,832,literature,1,"""author of new departures poetic adventure and sensual ecstasy explorer of a humanity beyond and below the reigning civilization"""
831,Roger Y.,Tsien,male,01/02/1952,USA,New York NY,US,24/08/2016,USA,Eugene OR,US,University of California,San Diego CA,USA,2008,831,chemistry,3,"""for the discovery and development of the green fluorescent protein GFP"""
830,Martin,Chalfie,male,15/01/1947,USA,Chicago IL,US,0000-00-00,,,,Columbia University,New York NY,USA,2008,830,chemistry,3,"""for the discovery and development of the green fluorescent protein GFP"""
829,Osamu,Shimomura,male,27/08/1928,Japan,Kyoto,JP,19/10/2018,Japan,Nagasaki,JP,Marine Biological Laboratory (MBL),Woods Hole MA,USA,2008,829,chemistry,3,"""for the discovery and development of the green fluorescent protein GFP"""
828,Toshihide,Maskawa,male,07/02/1940,Japan,Nagoya,JP,23/07/2021,Japan,Kyoto,JP,Kyoto Sangyo University,Kyoto,Japan,2008,828,physics,4,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature"""
834,Paul,Krugman,male,28/02/1953,USA,New York NY,US,0000-00-00,,,,Princeton University,Princeton NJ,USA,2008,834,economics,1,"""for his analysis of trade patterns and location of economic activity"""
826,Yoichiro,Nambu,male,18/01/1921,Japan,Tokyo,JP,05/07/2015,Japan,Osaka,JP,Enrico Fermi Institute University of Chicago,Chicago IL,USA,2008,826,physics,2,"""for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics"""
825,Luc,Montagnier,male,18/08/1932,France,Chabris,FR,08/02/2022,France,Paris,FR,World Foundation for AIDS Research and Prevention,Paris,France,2008,825,medicine,4,"""for their discovery of human immunodeficiency virus"""
824,Françoise,Barré-Sinoussi,female,30/07/1947,France,Paris,FR,0000-00-00,,,,Regulation of Retroviral Infections Unit Virology Department Institut Pasteur,Paris,France,2008,824,medicine,4,"""for their discovery of human immunodeficiency virus"""
823,Harald,zur Hausen,male,11/03/1936,Germany,Gelsenkirchen,DE,0000-00-00,,,,German Cancer Research Center,Heidelberg,Germany,2008,823,medicine,2,"""for his discovery of human papilloma viruses causing cervical cancer"""
827,Makoto,Kobayashi,male,07/04/1944,Japan,Nagoya,JP,0000-00-00,,,,High Energy Accelerator Research Organization (KEK),Tsukuba,Japan,2008,827,physics,4,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature"""
847,Oliver E.,Williamson,male,27/09/1932,USA,Superior WI,US,0000-00-00,,,,University of California,Berkeley CA,USA,2009,847,economics,2,"""for his analysis of economic governance especially the boundaries of the firm"""
846,Elinor,Ostrom,female,07/08/1933,USA,Los Angeles CA,US,12/06/2012,USA,Bloomington IN,US,Indiana University,Bloomington IN,USA,2009,846,economics,2,"""for her analysis of economic governance especially the commons"""
845,Barack,Obama,male,04/08/1961,USA,Honolulu HI,US,0000-00-00,,,,,,,2009,845,peace,1,"""for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples"""
844,Herta,Müller,female,17/08/1953,Romania,Nitzkydorf Banat,RO,0000-00-00,,,,,,,2009,844,literature,1,"""who with the concentration of poetry and the frankness of prose depicts the landscape of the dispossessed"""
843,Ada E.,Yonath,female,22/06/1939,British Mandate of Palestine (now Israel),Jerusalem,IL,0000-00-00,,,,Weizmann Institute of Science,Rehovot,Israel,2009,843,chemistry,3,"""for studies of the structure and function of the ribosome"""
842,Thomas A.,Steitz,male,23/08/1940,USA,Milwaukee WI,US,23/08/2018,USA,Branford CT,US,Yale University,New Haven CT,USA,2009,842,chemistry,3,"""for studies of the structure and function of the ribosome"""
841,Venkatraman,Ramakrishnan,male,1952-00-00,India,Chidambaram Tamil Nadu,IN,0000-00-00,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,2009,841,chemistry,3,"""for studies of the structure and function of the ribosome"""
840,George E.,Smith,male,10/05/1930,USA,White Plains NY,US,0000-00-00,,,,Bell Laboratories,Murray Hill NJ,USA,2009,840,physics,4,"""for the invention of an imaging semiconductor circuit - the CCD sensor"""
838,Charles K.,Kao,male,04/11/1933,China,Shanghai,CN,23/09/2018,,Hong Kong,,Standard Telecommunication Laboratories,Harlow,United Kingdom,2009,838,physics,2,"""for groundbreaking achievements concerning the transmission of light in fibers for optical communication"""
837,Jack W.,Szostak,male,09/11/1952,United Kingdom,London,GB,0000-00-00,,,,Harvard Medical School,Boston MA,USA,2009,837,medicine,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase"""
836,Carol W.,Greider,female,15/04/1961,USA,San Diego CA,US,0000-00-00,,,,Johns Hopkins University School of Medicine,Baltimore MD,USA,2009,836,medicine,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase"""
835,Elizabeth H.,Blackburn,female,26/11/1948,Australia,Hobart Tasmania,AU,0000-00-00,,,,University of California,San Francisco CA,USA,2009,835,medicine,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase"""
839,Willard S.,Boyle,male,19/08/1924,Canada,Amherst NS,CA,07/05/2011,Canada,Truro NS,CA,Bell Laboratories,Murray Hill NJ,USA,2009,839,physics,4,"""for the invention of an imaging semiconductor circuit - the CCD sensor"""
857,Dale T.,Mortensen,male,02/02/1939,USA,Enterprise OR,US,09/01/2014,USA,Wilmette IL,US,Northwestern University,Evanston IL,USA,2010,857,economics,3,"""for their analysis of markets with search frictions"""
854,Mario,Vargas Llosa,male,28/03/1936,Peru,Arequipa,PE,0000-00-00,,,,,,,2010,854,literature,1,"""for his cartography of structures of power and his trenchant images of the individual's resistance revolt and defeat"""
858,Christopher A.,Pissarides,male,20/02/1948,Cyprus,Nicosia,CY,0000-00-00,,,,London School of Economics and Political Science,London,United Kingdom,2010,858,economics,3,"""for their analysis of markets with search frictions"""
855,Xiaobo,Liu,male,28/12/1955,China,Changchun,CN,13/07/2017,China,Shenyang,CN,,,,2010,855,peace,1,"""for his long and non-violent struggle for fundamental human rights in China"""
853,Akira,Suzuki,male,12/09/1930,Japan,Mukawa,JP,0000-00-00,,,,Hokkaido University,Sapporo,Japan,2010,853,chemistry,3,"""for palladium-catalyzed cross couplings in organic synthesis"""
856,Peter A.,Diamond,male,29/04/1940,USA,New York NY,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,2010,856,economics,3,"""for their analysis of markets with search frictions"""
851,Richard F.,Heck,male,15/08/1931,USA,Springfield MA,US,09/10/2015,Philippines,Manila,PH,University of Delaware,,USA,2010,851,chemistry,3,"""for palladium-catalyzed cross couplings in organic synthesis"""
850,Konstantin,Novoselov,male,23/08/1974,Russia,Nizhny Tagil,RU,0000-00-00,,,,University of Manchester,Manchester,United Kingdom,2010,850,physics,2,"""for groundbreaking experiments regarding the two-dimensional material graphene"""
849,Andre,Geim,male,21/10/1958,Russia,Sochi,RU,0000-00-00,,,,University of Manchester,Manchester,United Kingdom,2010,849,physics,2,"""for groundbreaking experiments regarding the two-dimensional material graphene"""
848,Robert G.,Edwards,male,27/09/1925,United Kingdom,Batley,GB,10/04/2013,United Kingdom,Cambridge,GB,University of Cambridge,Cambridge,United Kingdom,2010,848,medicine,1,"""for the development of in vitro fertilization"""
852,Ei-ichi,Negishi,male,14/07/1935,China,Changchun,CN,06/06/2021,USA,Indianapolis IN,US,Purdue University,West Lafayette IN,USA,2010,852,chemistry,3,"""for palladium-catalyzed cross couplings in organic synthesis"""
873,Christopher A.,Sims,male,21/10/1942,USA,Washington D.C.,US,0000-00-00,,,,Princeton University,Princeton NJ,USA,2011,873,economics,2,"""for their empirical research on cause and effect in the macroeconomy"""
871,Tawakkol,Karman,female,07/02/1979,Yemen,Ta'izz,YE,0000-00-00,,,,,,,2011,871,peace,3,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work"""
870,Leymah,Gbowee,female,01/02/1972,Liberia,Monrovia,LR,0000-00-00,,,,,,,2011,870,peace,3,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work"""
869,Ellen,Johnson Sirleaf,female,29/10/1938,Liberia,Monrovia,LR,0000-00-00,,,,,,,2011,869,peace,3,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work"""
868,Tomas,Tranströmer,male,15/04/1931,Sweden,Stockholm,SE,26/03/2015,Sweden,Stockholm,SE,,,,2011,868,literature,1,"""because through his condensed translucent images he gives us fresh access to reality"""
867,Dan,Shechtman,male,24/01/1941,British Mandate of Palestine (now Israel),Tel Aviv,IL,0000-00-00,,,,Technion - Israel Institute of Technology,Haifa,Israel,2011,867,chemistry,1,"""for the discovery of quasicrystals"""
872,Thomas J.,Sargent,male,19/07/1943,USA,Pasadena CA,US,0000-00-00,,,,New York University,New York NY,USA,2011,872,economics,2,"""for their empirical research on cause and effect in the macroeconomy"""
865,Brian P.,Schmidt,male,24/02/1967,USA,Missoula MT,US,0000-00-00,,,,Australian National University,Weston Creek,Australia,2011,865,physics,4,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae"""
864,Saul,Perlmutter,male,1959-00-00,USA,Champaign-Urbana IL,US,0000-00-00,,,,Lawrence Berkeley National Laboratory,Berkeley CA,USA,2011,864,physics,2,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae"""
863,Ralph M.,Steinman,male,14/01/1943,Canada,Montreal,CA,30/09/2011,USA,New York NY,US,Rockefeller University,New York NY,USA,2011,863,medicine,2,"""for his discovery of the dendritic cell and its role in adaptive immunity"""
862,Jules A.,Hoffmann,male,02/08/1941,Luxembourg,Echternach,LU,0000-00-00,,,,University of Strasbourg,Strasbourg,France,2011,862,medicine,4,"""for their discoveries concerning the activation of innate immunity"""
861,Bruce A.,Beutler,male,29/12/1957,USA,Chicago IL,US,0000-00-00,,,,University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,2011,861,medicine,4,"""for their discoveries concerning the activation of innate immunity"""
866,Adam G.,Riess,male,16/12/1969,USA,Washington D.C.,US,0000-00-00,,,,Johns Hopkins University,Baltimore MD,USA,2011,866,physics,4,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae"""
883,Lloyd S.,Shapley,male,02/06/1923,USA,Cambridge MA,US,12/03/2016,USA,Tucson AZ,US,University of California,Los Angeles CA,USA,2012,883,economics,2,"""for the theory of stable allocations and the practice of market design"""
882,Alvin E.,Roth,male,18/12/1951,USA,New York NY,US,0000-00-00,,,,Harvard University,Cambridge MA,USA,2012,882,economics,2,"""for the theory of stable allocations and the practice of market design"""
881,European Union,,org,1952-00-00,,,,0000-00-00,,,,,,,2012,881,peace,1,"""for over six decades contributed to the advancement of peace and reconciliation democracy and human rights in Europe"""
880,Mo,Yan,male,02/02/1955,China,Gaomi,CN,0000-00-00,,,,,,,2012,880,literature,1,"""who with hallucinatory realism merges folk tales history and the contemporary"""
879,Brian,Kobilka,male,30/05/1955,USA,Little Falls MN,US,0000-00-00,,,,Stanford University School of Medicine,Stanford CA,USA,2012,879,chemistry,2,"""for studies of G-protein-coupled receptors"""
878,Robert J.,Lefkowitz,male,15/04/1943,USA,New York NY,US,0000-00-00,,,,Howard Hughes Medical Institute,,USA,2012,878,chemistry,2,"""for studies of G-protein-coupled receptors"""
876,Serge,Haroche,male,11/09/1944,Morocco,Casablanca,MA,0000-00-00,,,,Collège de France,Paris,France,2012,876,physics,2,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems"""
875,Shinya,Yamanaka,male,04/09/1962,Japan,Osaka,JP,0000-00-00,,,,Kyoto University,Kyoto,Japan,2012,875,medicine,2,"""for the discovery that mature cells can be reprogrammed to become pluripotent"""
874,Sir John B.,Gurdon,male,02/10/1933,United Kingdom,Dippenhall,GB,0000-00-00,,,,Gurdon Institute,Cambridge,United Kingdom,2012,874,medicine,2,"""for the discovery that mature cells can be reprogrammed to become pluripotent"""
877,David J.,Wineland,male,24/02/1944,USA,Milwaukee WI,US,0000-00-00,,,,National Institute of Standards and Technology,Boulder CO,USA,2012,877,physics,2,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems"""
896,Robert J.,Shiller,male,29/03/1946,USA,Detroit MI,US,0000-00-00,,,,Yale University,New Haven CT,USA,2013,896,economics,3,"""for their empirical analysis of asset prices"""
891,Arieh,Warshel,male,20/11/1940,British Mandate of Palestine (now Israel),Kibbutz Sde-Nahum,IL,0000-00-00,,,,University of Southern California,Los Angeles CA,USA,2013,891,chemistry,3,"""for the development of multiscale models for complex chemical systems"""
895,Lars Peter,Hansen,male,26/10/1952,USA,Urbana IL,US,0000-00-00,,,,University of Chicago,Chicago IL,USA,2013,895,economics,3,"""for their empirical analysis of asset prices"""
894,Eugene F.,Fama,male,14/02/1939,USA,Boston MA,US,0000-00-00,,,,University of Chicago,Chicago IL,USA,2013,894,economics,3,"""for their empirical analysis of asset prices"""
893,Organisation for the Prohibition of Chemical Weapons,,org,1997-00-00,,,,0000-00-00,,,,,,,2013,893,peace,1,"""for its extensive efforts to eliminate chemical weapons"""
892,Alice,Munro,female,10/07/1931,Canada,Wingham,CA,0000-00-00,,,,,,,2013,892,literature,1,"""master of the contemporary short story"""
890,Michael,Levitt,male,09/05/1947,South Africa,Pretoria,ZA,0000-00-00,,,,Stanford University School of Medicine,Stanford CA,USA,2013,890,chemistry,3,"""for the development of multiscale models for complex chemical systems"""
889,Martin,Karplus,male,15/03/1930,Austria,Vienna,AT,0000-00-00,,,,Université de Strasbourg,Strasbourg,France,2013,889,chemistry,3,"""for the development of multiscale models for complex chemical systems"""
888,Peter,Higgs,male,29/05/1929,United Kingdom,Newcastle upon Tyne,GB,0000-00-00,,,,University of Edinburgh,Edinburgh,United Kingdom,2013,888,physics,2,"""for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles and which recently was confirmed through the discovery of the predicted fundamental particle by the ATLAS and CMS experiments at CERN's Large Hadron Collider"""
887,François,Englert,male,06/11/1932,Belgium,Etterbeek,BE,0000-00-00,,,,Université Libre de Bruxelles,Brussels,Belgium,2013,887,physics,2,"""for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles and which recently was confirmed through the discovery of the predicted fundamental particle by the ATLAS and CMS experiments at CERN's Large Hadron Collider"""
886,Thomas C.,Südhof,male,22/12/1955,Germany,Göttingen,DE,0000-00-00,,,,Stanford University,Stanford CA,USA,2013,886,medicine,3,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells"""
885,Randy W.,Schekman,male,30/12/1948,USA,St. Paul MN,US,0000-00-00,,,,University of California,Berkeley CA,USA,2013,885,medicine,3,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells"""
884,James E.,Rothman,male,03/11/1950,USA,Haverhill MA,US,0000-00-00,,,,Yale University,New Haven CT,USA,2013,884,medicine,3,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells"""
915,Jean,Tirole,male,09/08/1953,France,Troyes,FR,0000-00-00,,,,Toulouse School of Economics (TSE),Toulouse,France,2014,915,economics,1,"""for his analysis of market power and regulation"""
914,Malala,Yousafzai,female,12/07/1997,Pakistan,Mingora,PK,0000-00-00,,,,,,,2014,914,peace,2,"""for their struggle against the suppression of children and young people and for the right of all children to education"""
912,Patrick,Modiano,male,30/07/1945,France,Paris,FR,0000-00-00,,,,,,,2014,912,literature,1,"""for the art of memory with which he has evoked the most ungraspable human destinies and
uncovered the life-world of the occupation"""
911,William E.,Moerner,male,24/06/1953,USA,Pleasanton CA,US,0000-00-00,,,,Stanford University,Stanford CA,USA,2014,911,chemistry,3,"""for the development of super-resolved fluorescence microscopy"""
